date,vaccinated_min,vaccinated_max,vaccinated,fully_vaccinated_min,fully_vaccinated_max,fully_vaccinated,single_dose_vaccinated_min,single_dose_vaccinated_max,single_dose_vaccinated
2021-02-19,681309,854459,767884,103956,277106,190531,404203,750503,577353
2021-02-20,709513,863447,786480,123957,277891,200924,431622,739490,585556
2021-02-21,721254,872760,797007,141497,293003,217250,428251,731263,579757
2021-02-22,739498,908783,824140,154053,323338,238696,416160,754730,585445
2021-02-23,755952,944632,850292,167867,356547,262207,399405,776765,588085
2021-02-24,778708,987184,882946,182079,390555,286317,388153,805105,596629
2021-02-25,815702,1038276,926989,197876,420450,309163,395252,840400,617826
2021-02-26,864241,1065945,965093,219755,421459,320607,442782,846190,644486
2021-02-27,896108,1077981,987044,240983,422856,331920,473252,836998,655125
2021-02-28,912516,1084371,998444,252254,424109,338182,488407,832117,660262
2021-03-01,954774,1098144,1026459,282938,426308,354623,528466,815206,671836
2021-03-02,1001217,1112579,1056898,316715,428077,372396,573140,795864,684502
2021-03-03,1049903,1141556,1095730,338046,429699,383872,620204,803510,711857
2021-03-04,1107172,1183232,1145202,355216,431276,393246,675896,828016,751956
2021-03-05,1126166,1199482,1162824,383268,456584,419926,669582,816214,742898
2021-03-06,1133462,1205816,1169639,401870,474224,438047,659238,803946,731592
2021-03-07,1153091,1212956,1183024,418562,478427,448494,674664,794394,734529
2021-03-08,1178118,1227688,1202903,443454,493024,468239,685094,784234,734664
2021-03-09,1196245,1261923,1229084,456369,522047,489208,674198,805554,739876
2021-03-10,1241698,1307339,1274518,458123,523764,490944,717934,849216,783575
2021-03-11,1289055,1353508,1321282,459821,524274,492048,764781,893687,829234
2021-03-12,1339854,1403048,1371451,461590,524784,493187,815070,941458,878264
2021-03-13,1371548,1434009,1402778,463212,525673,494442,845875,970797,908336
2021-03-14,1396887,1459572,1428230,464789,527474,496132,869413,994783,932098
2021-03-15,1404737,1482459,1443598,464898,542620,503759,862117,1017561,939839
2021-03-16,1417400,1513371,1465386,465327,561298,513312,856102,1048044,952073
2021-03-17,1429172,1517269,1473220,492621,580718,536670,848454,1024648,936551
2021-03-18,1445167,1518992,1482080,522395,596220,559308,848947,996597,922772
2021-03-19,1463087,1547546,1505316,526497,610956,568726,852131,1021049,936590
2021-03-20,1490812,1554958,1522885,548626,612772,580699,878040,1006332,942186
2021-03-21,1516564,1561447,1539006,569898,614781,592340,901783,991549,946666
2021-03-22,1538165,1571417,1554791,584167,617419,600793,920746,987250,953998
2021-03-23,1567217,1585038,1576128,604103,621924,613014,945293,980935,963114
2021-03-24,1605701,1607269,1606485,636987,638555,637771,967146,970282,968714
2021-03-25,1646215,1655392,1650804,645954,655131,650542,991084,1009438,1000261
2021-03-26,1670935,1707799,1689367,649018,685882,667450,985053,1058781,1021917
2021-03-27,1700583,1735193,1717888,653470,688080,670775,1012503,1081723,1047113
2021-03-28,1722438,1744061,1733250,667948,689571,678760,1032867,1076113,1054490
2021-03-29,1782808,1792446,1787627,681314,690952,686133,1091856,1111132,1101494
2021-03-30,1833193,1854025,1843609,685692,706524,696108,1126669,1168333,1147501
2021-03-31,1878032,1924293,1901162,688335,734596,711466,1143436,1235958,1189697
2021-04-01,1933125,2006042,1969584,693063,765980,729522,1167145,1312979,1240062
2021-04-02,1977719,2069960,2023840,707050,799291,753170,1178428,1362910,1270669
2021-04-03,1991806,2084599,2038202,733125,825918,779522,1165888,1351474,1258681
2021-04-04,2018705,2096711,2057708,757429,835435,796432,1183270,1339282,1261276
2021-04-05,2071382,2127872,2099627,781479,837969,809724,1233413,1346393,1289903
